date,World,Australia,Poland
2021-12-23,675.946,88.088,2383.464
2021-12-24,675.946,88.088,2383.464
2021-12-25,675.946,88.088,2383.464
2021-12-26,681.776,90.722,2457.423
2021-12-27,681.776,90.722,2457.423
2021-12-28,681.776,90.722,2457.423
2021-12-29,681.776,90.722,2457.423
2021-12-30,681.776,90.722,2457.423
2021-12-31,681.776,90.722,2457.423
2022-01-01,681.776,90.722,2457.423
2022-01-02,687.12,94.653,2542.507
2022-01-03,687.12,94.653,2542.507
2022-01-04,687.12,94.653,2542.507
2022-01-05,687.12,94.653,2542.507
2022-01-06,687.12,94.653,2542.507
2022-01-07,687.12,94.653,2542.507
2022-01-08,687.12,94.653,2542.507
2022-01-09,692.832,103.011,2598.544
2022-01-10,692.832,103.011,2598.544
2022-01-11,692.832,103.011,2598.544
2022-01-12,692.832,103.011,2598.544
2022-01-13,692.832,103.011,2598.544
2022-01-14,692.832,103.011,2598.544
2022-01-15,692.832,103.011,2598.544
2022-01-16,699.384,119.805,2665.339
2022-01-17,699.384,119.805,2665.339
2022-01-18,699.384,119.805,2665.339
2022-01-19,699.384,119.805,2665.339
2022-01-20,699.384,119.805,2665.339
2022-01-21,699.384,119.805,2665.339
2022-01-22,699.384,119.805,2665.339
2022-01-23,706.861,144.995,2705.38
2022-01-24,706.861,144.995,2705.38
2022-01-25,706.861,144.995,2705.38
2022-01-26,706.861,144.995,2705.38
2022-01-27,706.861,144.995,2705.38
2022-01-28,706.861,144.995,2705.38
2022-01-29,706.861,144.995,2705.38
2022-01-30,715.352,170.566,2739.69
2022-01-31,715.352,170.566,2739.69
2022-02-01,715.352,170.566,2739.69
2022-02-02,715.352,170.566,2739.69
2022-02-03,715.352,170.566,2739.69
2022-02-04,715.352,170.566,2739.69
2022-02-05,715.352,170.566,2739.69
2022-02-06,724.849,192.741,2777.047
2022-02-07,724.849,192.741,2777.047
2022-02-08,724.849,192.741,2777.047
2022-02-09,724.849,192.741,2777.047
2022-02-10,724.849,192.741,2777.047
2022-02-11,724.849,192.741,2777.047
2022-02-12,724.849,192.741,2777.047
2022-02-13,734.419,209.381,2816.698
2022-02-14,734.419,209.381,2816.698
2022-02-15,734.419,209.381,2816.698
2022-02-16,734.419,209.381,2816.698
2022-02-17,734.419,209.381,2816.698
2022-02-18,734.419,209.381,2816.698
2022-02-19,734.419,209.381,2816.698
2022-02-20,743.132,221.747,2860.854
2022-02-21,743.132,221.747,2860.854
2022-02-22,743.132,221.747,2860.854
2022-02-23,743.132,221.747,2860.854
2022-02-24,743.132,221.747,2860.854
2022-02-25,743.132,221.747,2860.854
2022-02-26,743.132,221.747,2860.854
2022-02-27,750.577,230.984,2899.958
2022-02-28,750.577,230.984,2899.958
2022-03-01,750.577,230.984,2899.958
2022-03-02,750.577,230.984,2899.958
2022-03-03,750.577,230.984,2899.958
2022-03-04,750.577,230.984,2899.958
2022-03-05,750.577,230.984,2899.958
2022-03-06,757.076,236.747,2931.949
2022-03-07,757.076,236.747,2931.949
2022-03-08,757.076,236.747,2931.949
2022-03-09,757.076,236.747,2931.949
2022-03-10,757.076,236.747,2931.949
2022-03-11,757.076,236.747,2931.949
2022-03-12,757.076,236.747,2931.949
2022-03-13,762.556,242.09,2955.369
2022-03-14,762.556,242.09,2955.369
2022-03-15,762.556,242.09,2955.369
2022-03-16,762.556,242.09,2955.369
2022-03-17,762.556,242.09,2955.369
2022-03-18,762.556,242.09,2955.369
2022-03-19,762.556,242.09,2955.369
2022-03-20,766.788,247.395,2975.558
2022-03-21,766.788,247.395,2975.558
2022-03-22,766.788,247.395,2975.558
2022-03-23,766.788,247.395,2975.558
2022-03-24,766.788,247.395,2975.558
2022-03-25,766.788,247.395,2975.558
2022-03-26,766.788,247.395,2975.558
2022-03-27,772.606,253.082,2991.398
2022-03-28,772.606,253.082,2991.398
2022-03-29,772.606,253.082,2991.398
2022-03-30,772.606,253.082,2991.398
2022-03-31,772.606,253.082,2991.398
2022-04-01,772.606,253.082,2991.398
2022-04-02,772.606,253.082,2991.398
2022-04-03,775.968,260.715,3004.866
2022-04-04,775.968,260.715,3004.866
2022-04-05,775.968,260.715,3004.866
2022-04-06,775.968,260.715,3004.866
2022-04-07,775.968,260.715,3004.866
2022-04-08,775.968,260.715,3004.866
2022-04-09,775.968,260.715,3004.866
2022-04-10,778.831,268.272,3012.421
2022-04-11,778.831,268.272,3012.421
2022-04-12,778.831,268.272,3012.421
2022-04-13,778.831,268.272,3012.421
2022-04-14,778.831,268.272,3012.421
2022-04-15,778.831,268.272,3012.421
2022-04-16,778.831,268.272,3012.421
2022-04-17,781.235,277.814,3017.71
2022-04-18,781.235,277.814,3017.71
2022-04-19,781.235,277.814,3017.71
2022-04-20,781.235,277.814,3017.71
2022-04-21,781.235,277.814,3017.71
2022-04-22,781.235,277.814,3017.71
2022-04-23,781.235,277.814,3017.71
2022-04-24,783.342,289.836,3020.575
2022-04-25,783.342,289.836,3020.575
2022-04-26,783.342,289.836,3020.575
2022-04-27,783.342,289.836,3020.575
2022-04-28,783.342,289.836,3020.575
2022-04-29,783.342,289.836,3020.575
2022-04-30,783.342,289.836,3020.575
2022-05-01,785.377,301.096,3023.467
2022-05-02,785.377,301.096,3023.467
2022-05-03,785.377,301.096,3023.467
2022-05-04,785.377,301.096,3023.467
2022-05-05,785.377,301.096,3023.467
2022-05-06,785.377,301.096,3023.467
2022-05-07,785.377,301.096,3023.467
2022-05-08,786.993,313.118,3025.525
2022-05-09,786.993,313.118,3025.525
2022-05-10,786.993,313.118,3025.525
2022-05-11,786.993,313.118,3025.525
2022-05-12,786.993,313.118,3025.525
2022-05-13,786.993,313.118,3025.525
2022-05-14,786.993,313.118,3025.525
2022-05-15,788.395,326.056,3027.349
2022-05-16,788.395,326.056,3027.349
2022-05-17,788.395,326.056,3027.349
2022-05-18,788.395,326.056,3027.349
2022-05-19,788.395,326.056,3027.349
2022-05-20,788.395,326.056,3027.349
2022-05-21,788.395,326.056,3027.349
2022-05-22,789.694,338.155,3028.938
2022-05-23,789.694,338.155,3028.938
2022-05-24,789.694,338.155,3028.938
2022-05-25,789.694,338.155,3028.938
2022-05-26,789.694,338.155,3028.938
2022-05-27,789.694,338.155,3028.938
2022-05-28,789.694,338.155,3028.938
2022-05-29,790.988,351.284,3030.058
2022-05-30,790.988,351.284,3030.058
2022-05-31,790.988,351.284,3030.058
2022-06-01,790.988,351.284,3030.058
2022-06-02,790.988,351.284,3030.058
2022-06-03,790.988,351.284,3030.058
2022-06-04,790.988,351.284,3030.058
2022-06-05,792.148,365.597,3030.996
2022-06-06,792.148,365.597,3030.996
2022-06-07,792.148,365.597,3030.996
2022-06-08,792.148,365.597,3030.996
2022-06-09,792.148,365.597,3030.996
2022-06-10,792.148,365.597,3030.996
2022-06-11,792.148,365.597,3030.996
2022-06-12,793.322,378.23,3031.569
2022-06-13,793.322,378.23,3031.569
2022-06-14,793.322,378.23,3031.569
2022-06-15,793.322,378.23,3031.569
2022-06-16,793.322,378.23,3031.569
2022-06-17,793.322,378.23,3031.569
2022-06-18,793.322,378.23,3031.569
2022-06-19,794.428,391.359,3032.142
2022-06-20,794.428,391.359,3032.142
2022-06-21,794.428,391.359,3032.142
2022-06-22,794.428,391.359,3032.142
2022-06-23,794.428,391.359,3032.142
2022-06-24,794.428,391.359,3032.142
2022-06-25,794.428,391.359,3032.142
2022-06-26,795.731,403.725,3032.767
2022-06-27,795.731,403.725,3032.767
2022-06-28,795.731,403.725,3032.767
2022-06-29,795.731,403.725,3032.767
2022-06-30,795.731,403.725,3032.767
2022-07-01,795.731,403.725,3032.767
2022-07-02,795.731,403.725,3032.767
2022-07-03,797.151,416.855,3033.236
2022-07-04,797.151,416.855,3033.236
2022-07-05,797.151,416.855,3033.236
2022-07-06,797.151,416.855,3033.236
2022-07-07,797.151,416.855,3033.236
2022-07-08,797.151,416.855,3033.236
2022-07-09,797.151,416.855,3033.236
2022-07-10,798.713,432.121,3033.705
2022-07-11,798.713,432.121,3033.705
2022-07-12,798.713,432.121,3033.705
2022-07-13,798.713,432.121,3033.705
2022-07-14,798.713,432.121,3033.705
2022-07-15,798.713,432.121,3033.705
2022-07-16,798.713,432.121,3033.705
2022-07-17,800.547,449.334,3034.148
2022-07-18,800.547,449.334,3034.148
2022-07-19,800.547,449.334,3034.148
2022-07-20,800.547,449.334,3034.148
2022-07-21,800.547,449.334,3034.148
2022-07-22,800.547,449.334,3034.148
2022-07-23,800.547,449.334,3034.148
2022-07-24,802.621,472.501,3035.19
2022-07-25,802.621,472.501,3035.19
2022-07-26,802.621,472.501,3035.19
2022-07-27,802.621,472.501,3035.19
2022-07-28,802.621,472.501,3035.19
2022-07-29,802.621,472.501,3035.19
2022-07-30,802.621,472.501,3035.19
2022-07-31,804.84,496.088,3036.753
2022-08-01,804.84,496.088,3036.753
2022-08-02,804.84,496.088,3036.753
2022-08-03,804.84,496.088,3036.753
2022-08-04,804.84,496.088,3036.753
2022-08-05,804.84,496.088,3036.753
2022-08-06,804.84,496.088,3036.753
2022-08-07,806.986,519.103,3039.098
2022-08-08,806.986,519.103,3039.098
2022-08-09,806.986,519.103,3039.098
2022-08-10,806.986,519.103,3039.098
2022-08-11,806.986,519.103,3039.098
2022-08-12,806.986,519.103,3039.098
2022-08-13,806.986,519.103,3039.098
2022-08-14,809.153,539.178,3042.042
2022-08-15,809.153,539.178,3042.042
2022-08-16,809.153,539.178,3042.042
2022-08-17,809.153,539.178,3042.042
2022-08-18,809.153,539.178,3042.042
2022-08-19,809.153,539.178,3042.042
2022-08-20,809.153,539.178,3042.042
2022-08-21,811.153,553.491,3044.855
2022-08-22,811.153,553.491,3044.855
2022-08-23,811.153,553.491,3044.855
2022-08-24,811.153,553.491,3044.855
2022-08-25,811.153,553.491,3044.855
2022-08-26,811.153,553.491,3044.855
2022-08-27,811.153,553.491,3044.855
2022-08-28,813.054,566.047,3048.737
2022-08-29,813.054,566.047,3048.737
2022-08-30,813.054,566.047,3048.737
2022-08-31,813.054,566.047,3048.737
2022-09-01,813.054,566.047,3048.737
2022-09-02,813.054,566.047,3048.737
2022-09-03,813.054,566.047,3048.737
2022-09-04,814.796,575.207,3051.941
2022-09-05,814.796,575.207,3051.941
2022-09-06,814.796,575.207,3051.941
2022-09-07,814.796,575.207,3051.941
2022-09-08,814.796,575.207,3051.941
2022-09-09,814.796,575.207,3051.941
2022-09-10,814.796,575.207,3051.941
2022-09-11,816.223,583.375,3054.52
2022-09-12,816.223,583.375,3054.52
2022-09-13,816.223,583.375,3054.52
2022-09-14,816.223,583.375,3054.52
2022-09-15,816.223,583.375,3054.52
2022-09-16,816.223,583.375,3054.52
2022-09-17,816.223,583.375,3054.52
2022-09-18,817.566,590.398,3057.099
2022-09-19,817.566,590.398,3057.099
2022-09-20,817.566,590.398,3057.099
2022-09-21,817.566,590.398,3057.099
2022-09-22,817.566,590.398,3057.099
2022-09-23,817.566,590.398,3057.099
2022-09-24,817.566,590.398,3057.099
2022-09-25,818.832,596.008,3059.861
2022-09-26,818.832,596.008,3059.861
2022-09-27,818.832,596.008,3059.861
2022-09-28,818.832,596.008,3059.861
2022-09-29,818.832,596.008,3059.861
2022-09-30,818.832,596.008,3059.861
2022-10-01,818.832,596.008,3059.861
2022-10-02,820.11,600.321,3063.56
2022-10-03,820.11,600.321,3063.56
2022-10-04,820.11,600.321,3063.56
2022-10-05,820.11,600.321,3063.56
2022-10-06,820.11,600.321,3063.56
2022-10-07,820.11,600.321,3063.56
2022-10-08,820.11,600.321,3063.56
2022-10-09,821.511,604.214,3067.676
2022-10-10,821.511,604.214,3067.676
2022-10-11,821.511,604.214,3067.676
2022-10-12,821.511,604.214,3067.676
2022-10-13,821.511,604.214,3067.676
2022-10-14,821.511,604.214,3067.676
2022-10-15,821.511,604.214,3067.676
2022-10-16,822.873,607.038,3071.428
2022-10-17,822.873,607.038,3071.428
2022-10-18,822.873,607.038,3071.428
2022-10-19,822.873,607.038,3071.428
2022-10-20,822.873,607.038,3071.428
2022-10-21,822.873,607.038,3071.428
2022-10-22,822.873,607.038,3071.428
2022-10-23,824.354,610.969,3074.788
2022-10-24,824.354,610.969,3074.788
2022-10-25,824.354,610.969,3074.788
2022-10-26,824.354,610.969,3074.788
2022-10-27,824.354,610.969,3074.788
2022-10-28,824.354,610.969,3074.788
2022-10-29,824.354,610.969,3074.788
2022-10-30,825.793,614.214,3077.263
2022-10-31,825.793,614.214,3077.263
2022-11-01,825.793,614.214,3077.263
2022-11-02,825.793,614.214,3077.263
2022-11-03,825.793,614.214,3077.263
2022-11-04,825.793,614.214,3077.263
2022-11-05,825.793,614.214,3077.263
2022-11-06,827.191,618.45,3078.462
2022-11-07,827.191,618.45,3078.462
2022-11-08,827.191,618.45,3078.462
2022-11-09,827.191,618.45,3078.462
2022-11-10,827.191,618.45,3078.462
2022-11-11,827.191,618.45,3078.462
2022-11-12,827.191,618.45,3078.462
2022-11-13,828.381,622.877,3079.504
2022-11-14,828.381,622.877,3079.504
2022-11-15,828.381,622.877,3079.504
2022-11-16,828.381,622.877,3079.504
2022-11-17,828.381,622.877,3079.504
2022-11-18,828.381,622.877,3079.504
2022-11-19,828.381,622.877,3079.504
2022-11-20,829.553,628.755,3081.171
2022-11-21,829.553,628.755,3081.171
2022-11-22,829.553,628.755,3081.171
2022-11-23,829.553,628.755,3081.171
2022-11-24,829.553,628.755,3081.171
2022-11-25,829.553,628.755,3081.171
2022-11-26,829.553,628.755,3081.171
2022-11-27,830.832,635.549,3082.004
2022-11-28,830.832,635.549,3082.004
2022-11-29,830.832,635.549,3082.004
2022-11-30,830.832,635.549,3082.004
2022-12-01,830.832,635.549,3082.004
2022-12-02,830.832,635.549,3082.004
2022-12-03,830.832,635.549,3082.004
2022-12-04,832.101,645.434,3082.89
2022-12-05,832.101,645.434,3082.89
2022-12-06,832.101,645.434,3082.89
2022-12-07,832.101,645.434,3082.89
2022-12-08,832.101,645.434,3082.89
2022-12-09,832.101,645.434,3082.89
2022-12-10,832.101,645.434,3082.89
2022-12-11,833.704,655.815,3084.01
2022-12-12,833.704,655.815,3084.01
2022-12-13,833.704,655.815,3084.01
2022-12-14,833.704,655.815,3084.01
2022-12-15,833.704,655.815,3084.01
2022-12-16,833.704,655.815,3084.01
2022-12-17,833.704,655.815,3084.01
2022-12-18,835.544,667.227,3085.234
2022-12-19,835.544,667.227,3085.234
2022-12-20,835.544,667.227,3085.234
2022-12-21,835.544,667.227,3085.234
2022-12-22,835.544,667.227,3085.234
2022-12-23,835.544,667.227,3085.234
2022-12-24,835.544,667.227,3085.234
2022-12-25,838.087,679.974,3086.433
2022-12-26,838.087,679.974,3086.433
2022-12-27,838.087,679.974,3086.433
2022-12-28,838.087,679.974,3086.433
2022-12-29,838.087,679.974,3086.433
2022-12-30,838.087,679.974,3086.433
2022-12-31,838.087,679.974,3086.433
2023-01-01,842.139,721.728,3087.944
2023-01-02,842.139,721.728,3087.944
2023-01-03,842.139,721.728,3087.944
2023-01-04,842.139,721.728,3087.944
2023-01-05,842.139,721.728,3087.944
2023-01-06,842.139,721.728,3087.944
2023-01-07,842.139,721.728,3087.944
2023-01-08,845.215,721.728,3089.325
2023-01-09,845.215,721.728,3089.325
2023-01-10,845.215,721.728,3089.325
2023-01-11,845.215,721.728,3089.325
2023-01-12,845.215,721.728,3089.325
2023-01-13,845.215,721.728,3089.325
2023-01-14,845.215,721.728,3089.325
2023-01-15,846.578,721.728,3091.018
2023-01-16,846.578,721.728,3091.018
2023-01-17,846.578,721.728,3091.018
2023-01-18,846.578,721.728,3091.018
2023-01-19,846.578,721.728,3091.018
2023-01-20,846.578,721.728,3091.018
2023-01-21,846.578,721.728,3091.018
2023-01-22,847.795,721.728,3091.8
2023-01-23,847.795,721.728,3091.8
2023-01-24,847.795,721.728,3091.8
2023-01-25,847.795,721.728,3091.8
2023-01-26,847.795,721.728,3091.8
2023-01-27,847.795,721.728,3091.8
2023-01-28,847.795,721.728,3091.8
2023-01-29,848.846,721.728,3092.685
2023-01-30,848.846,721.728,3092.685
2023-01-31,848.846,721.728,3092.685
2023-02-01,848.846,721.728,3092.685
2023-02-02,848.846,721.728,3092.685
2023-02-03,848.846,721.728,3092.685
2023-02-04,848.846,721.728,3092.685
2023-02-05,857.569,766.04,3093.545
2023-02-06,857.569,766.04,3093.545
2023-02-07,857.569,766.04,3093.545
2023-02-08,857.569,766.04,3093.545
2023-02-09,857.569,766.04,3093.545
2023-02-10,857.569,766.04,3093.545
2023-02-11,857.569,766.04,3093.545
2023-02-12,858.834,769.704,3094.353
2023-02-13,858.834,769.704,3094.353
2023-02-14,858.834,769.704,3094.353
2023-02-15,858.834,769.704,3094.353
2023-02-16,858.834,769.704,3094.353
2023-02-17,858.834,769.704,3094.353
2023-02-18,858.834,769.704,3094.353
2023-02-19,859.903,773.101,3095.577
2023-02-20,859.903,773.101,3095.577
2023-02-21,859.903,773.101,3095.577
2023-02-22,859.903,773.101,3095.577
2023-02-23,859.903,773.101,3095.577
2023-02-24,859.903,773.101,3095.577
2023-02-25,859.903,773.101,3095.577
2023-02-26,860.875,776.536,3096.672
2023-02-27,860.875,776.536,3096.672
2023-02-28,860.875,776.536,3096.672
2023-03-01,860.875,776.536,3096.672
2023-03-02,860.875,776.536,3096.672
2023-03-03,860.875,776.536,3096.672
2023-03-04,860.875,776.536,3096.672
2023-03-05,861.752,779.513,3098.86
2023-03-06,861.752,779.513,3098.86
2023-03-07,861.752,779.513,3098.86
2023-03-08,861.752,779.513,3098.86
2023-03-09,861.752,779.513,3098.86
2023-03-10,861.752,779.513,3098.86
2023-03-11,861.752,779.513,3098.86
2023-03-12,862.546,782.49,3100.892
2023-03-13,862.546,782.49,3100.892
2023-03-14,862.546,782.49,3100.892
2023-03-15,862.546,782.49,3100.892
2023-03-16,862.546,782.49,3100.892
2023-03-17,862.546,782.49,3100.892
2023-03-18,862.546,782.49,3100.892
2023-03-19,863.375,785.848,3103.653
2023-03-20,863.375,785.848,3103.653
2023-03-21,863.375,785.848,3103.653
2023-03-22,863.375,785.848,3103.653
2023-03-23,863.375,785.848,3103.653
2023-03-24,863.375,785.848,3103.653
2023-03-25,863.375,785.848,3103.653
2023-03-26,864.215,789.398,3106.493
2023-03-27,864.215,789.398,3106.493
2023-03-28,864.215,789.398,3106.493
2023-03-29,864.215,789.398,3106.493
2023-03-30,864.215,789.398,3106.493
2023-03-31,864.215,789.398,3106.493
2023-04-01,864.215,789.398,3106.493
2023-04-02,864.533,793.329,3109.515
2023-04-03,864.533,793.329,3109.515
2023-04-04,864.533,793.329,3109.515
2023-04-05,864.533,793.329,3109.515
2023-04-06,864.533,793.329,3109.515
2023-04-07,864.533,793.329,3109.515
2023-04-08,864.533,793.329,3109.515
2023-04-09,865.236,798.023,3111.13
2023-04-10,865.236,798.023,3111.13
2023-04-11,865.236,798.023,3111.13
2023-04-12,865.236,798.023,3111.13
2023-04-13,865.236,798.023,3111.13
2023-04-14,865.236,798.023,3111.13
2023-04-15,865.236,798.023,3111.13
2023-04-16,865.893,803.023,3112.667
2023-04-17,865.893,803.023,3112.667
2023-04-18,865.893,803.023,3112.667
2023-04-19,865.893,803.023,3112.667
2023-04-20,865.893,803.023,3112.667
2023-04-21,865.893,803.023,3112.667
2023-04-22,865.893,803.023,3112.667
2023-04-23,866.553,808.596,3113.657
2023-04-24,866.553,808.596,3113.657
2023-04-25,866.553,808.596,3113.657
2023-04-26,866.553,808.596,3113.657
2023-04-27,866.553,808.596,3113.657
2023-04-28,866.553,808.596,3113.657
2023-04-29,866.553,808.596,3113.657
2023-04-30,867.145,814.511,3114.568
2023-05-01,867.145,814.511,3114.568
2023-05-02,867.145,814.511,3114.568
2023-05-03,867.145,814.511,3114.568
2023-05-04,867.145,814.511,3114.568
2023-05-05,867.145,814.511,3114.568
2023-05-06,867.145,814.511,3114.568
2023-05-07,867.736,821.114,3114.777
2023-05-08,867.736,821.114,3114.777
2023-05-09,867.736,821.114,3114.777
2023-05-10,867.736,821.114,3114.777
2023-05-11,867.736,821.114,3114.777
2023-05-12,867.736,821.114,3114.777
2023-05-13,867.736,821.114,3114.777
2023-05-14,868.37,827.717,3115.35
2023-05-15,868.37,827.717,3115.35
2023-05-16,868.37,827.717,3115.35
2023-05-17,868.37,827.717,3115.35
2023-05-18,868.37,827.717,3115.35
2023-05-19,868.37,827.717,3115.35
2023-05-20,868.37,827.717,3115.35
2023-05-21,868.727,834.205,3115.637
2023-05-22,868.727,834.205,3115.637
2023-05-23,868.727,834.205,3115.637
2023-05-24,868.727,834.205,3115.637
2023-05-25,868.727,834.205,3115.637
2023-05-26,868.727,834.205,3115.637
2023-05-27,868.727,834.205,3115.637
2023-05-28,869.069,842.335,3115.975
2023-05-29,869.069,842.335,3115.975
2023-05-30,869.069,842.335,3115.975
2023-05-31,869.069,842.335,3115.975
2023-06-01,869.069,842.335,3115.975
2023-06-02,869.069,842.335,3115.975
2023-06-03,869.069,842.335,3115.975
2023-06-04,869.371,851.189,3116.184
2023-06-05,869.371,851.189,3116.184
2023-06-06,869.371,851.189,3116.184
2023-06-07,869.371,851.189,3116.184
2023-06-08,869.371,851.189,3116.184
2023-06-09,869.371,851.189,3116.184
2023-06-10,869.371,851.189,3116.184
2023-06-11,869.67,859.815,3116.314
2023-06-12,869.67,859.815,3116.314
2023-06-13,869.67,859.815,3116.314
2023-06-14,869.67,859.815,3116.314
2023-06-15,869.67,859.815,3116.314
2023-06-16,869.67,859.815,3116.314
2023-06-17,869.67,859.815,3116.314
2023-06-18,869.902,866.799,3116.34
2023-06-19,869.902,866.799,3116.34
2023-06-20,869.902,866.799,3116.34
2023-06-21,869.902,866.799,3116.34
2023-06-22,869.902,866.799,3116.34
2023-06-23,869.902,866.799,3116.34
2023-06-24,869.902,866.799,3116.34
2023-06-25,870.099,869.051,3116.366
2023-06-26,870.099,869.051,3116.366
2023-06-27,870.099,869.051,3116.366
2023-06-28,870.099,869.051,3116.366
2023-06-29,870.099,869.051,3116.366
2023-06-30,870.099,869.051,3116.366
2023-07-01,870.099,869.051,3116.366
2023-07-02,870.242,869.051,3116.444
2023-07-03,870.242,869.051,3116.444
2023-07-04,870.242,869.051,3116.444
2023-07-05,870.242,869.051,3116.444
2023-07-06,870.242,869.051,3116.444
2023-07-07,870.242,869.051,3116.444
2023-07-08,870.242,869.051,3116.444
2023-07-09,870.375,869.051,3116.522
2023-07-10,870.375,869.051,3116.522
2023-07-11,870.375,869.051,3116.522
2023-07-12,870.375,869.051,3116.522
2023-07-13,870.375,869.051,3116.522
2023-07-14,870.375,869.051,3116.522
2023-07-15,870.375,869.051,3116.522
2023-07-16,870.492,869.051,3116.574
2023-07-17,870.492,869.051,3116.574
2023-07-18,870.492,869.051,3116.574
2023-07-19,870.492,869.051,3116.574
2023-07-20,870.492,869.051,3116.574
2023-07-21,870.492,869.051,3116.574
2023-07-22,870.492,869.051,3116.574
2023-07-23,870.61,866.151,3116.574
2023-07-24,870.61,866.151,3116.574
2023-07-25,870.61,866.151,3116.574
2023-07-26,870.61,866.151,3116.574
2023-07-27,870.61,866.151,3116.574
2023-07-28,870.61,866.151,3116.574
2023-07-29,870.61,866.151,3116.574
2023-07-30,870.748,869.395,3116.652
2023-07-31,870.748,869.395,3116.652
2023-08-01,870.748,869.395,3116.652
2023-08-02,870.748,869.395,3116.652
2023-08-03,870.748,869.395,3116.652
2023-08-04,870.748,869.395,3116.652
2023-08-05,870.748,869.395,3116.652
2023-08-06,870.944,871.685,3116.652
2023-08-07,870.944,871.685,3116.652
2023-08-08,870.944,871.685,3116.652
2023-08-09,870.944,871.685,3116.652
2023-08-10,870.944,871.685,3116.652
2023-08-11,870.944,871.685,3116.652
2023-08-12,870.944,871.685,3116.652
2023-08-13,871.11,874.242,3116.652
2023-08-14,871.11,874.242,3116.652
2023-08-15,871.11,874.242,3116.652
2023-08-16,871.11,874.242,3116.652
2023-08-17,871.11,874.242,3116.652
2023-08-18,871.11,874.242,3116.652
2023-08-19,871.11,874.242,3116.652
2023-08-20,871.32,876.379,3116.705
2023-08-21,871.32,876.379,3116.705
2023-08-22,871.32,876.379,3116.705
2023-08-23,871.32,876.379,3116.705
2023-08-24,871.32,876.379,3116.705
2023-08-25,871.32,876.379,3116.705
2023-08-26,871.32,876.379,3116.705
2023-08-27,871.573,878.402,3116.731
2023-08-28,871.573,878.402,3116.731
2023-08-29,871.573,878.402,3116.731
2023-08-30,871.573,878.402,3116.731
2023-08-31,871.573,878.402,3116.731
2023-09-01,871.573,878.402,3116.731
2023-09-02,871.573,878.402,3116.731
2023-09-03,871.814,879.89,3116.783
2023-09-04,871.814,879.89,3116.783
2023-09-05,871.814,879.89,3116.783
2023-09-06,871.814,879.89,3116.783
2023-09-07,871.814,879.89,3116.783
2023-09-08,871.814,879.89,3116.783
2023-09-09,871.814,879.89,3116.783
2023-09-10,872.099,881.417,3116.835
2023-09-11,872.099,881.417,3116.835
2023-09-12,872.099,881.417,3116.835
2023-09-13,872.099,881.417,3116.835
2023-09-14,872.099,881.417,3116.835
2023-09-15,872.099,881.417,3116.835
2023-09-16,872.099,881.417,3116.835
2023-09-17,872.384,882.868,3116.913
2023-09-18,872.384,882.868,3116.913
2023-09-19,872.384,882.868,3116.913
2023-09-20,872.384,882.868,3116.913
2023-09-21,872.384,882.868,3116.913
2023-09-22,872.384,882.868,3116.913
2023-09-23,872.384,882.868,3116.913
2023-09-24,872.678,884.28,3116.965
2023-09-25,872.678,884.28,3116.965
2023-09-26,872.678,884.28,3116.965
2023-09-27,872.678,884.28,3116.965
2023-09-28,872.678,884.28,3116.965
2023-09-29,872.678,884.28,3116.965
2023-09-30,872.678,884.28,3116.965
2023-10-01,872.994,885.539,3117.148
2023-10-02,872.994,885.539,3117.148
2023-10-03,872.994,885.539,3117.148
2023-10-04,872.994,885.539,3117.148
2023-10-05,872.994,885.539,3117.148
2023-10-06,872.994,885.539,3117.148
2023-10-07,872.994,885.539,3117.148
2023-10-08,873.329,888.516,3117.174
2023-10-09,873.329,888.516,3117.174
2023-10-10,873.329,888.516,3117.174
2023-10-11,873.329,888.516,3117.174
2023-10-12,873.329,888.516,3117.174
2023-10-13,873.329,888.516,3117.174
2023-10-14,873.329,888.516,3117.174
2023-10-15,873.65,890.234,3117.226
2023-10-16,873.65,890.234,3117.226
2023-10-17,873.65,890.234,3117.226
2023-10-18,873.65,890.234,3117.226
2023-10-19,873.65,890.234,3117.226
2023-10-20,873.65,890.234,3117.226
2023-10-21,873.65,890.234,3117.226
2023-10-22,874.157,892.218,3117.434
2023-10-23,874.157,892.218,3117.434
2023-10-24,874.157,892.218,3117.434
2023-10-25,874.157,892.218,3117.434
2023-10-26,874.157,892.218,3117.434
2023-10-27,874.157,892.218,3117.434
2023-10-28,874.157,892.218,3117.434
2023-10-29,874.429,894.966,3117.981
2023-10-30,874.429,894.966,3117.981
2023-10-31,874.429,894.966,3117.981
2023-11-01,874.429,894.966,3117.981
2023-11-02,874.429,894.966,3117.981
2023-11-03,874.429,894.966,3117.981
2023-11-04,874.429,894.966,3117.981
2023-11-05,874.731,896.913,3118.216
2023-11-06,874.731,896.913,3118.216
2023-11-07,874.731,896.913,3118.216
2023-11-08,874.731,896.913,3118.216
2023-11-09,874.731,896.913,3118.216
2023-11-10,874.731,896.913,3118.216
2023-11-11,874.731,896.913,3118.216
2023-11-12,875.077,901.226,3118.893
2023-11-13,875.077,901.226,3118.893
2023-11-14,875.077,901.226,3118.893
2023-11-15,875.077,901.226,3118.893
2023-11-16,875.077,901.226,3118.893
2023-11-17,875.077,901.226,3118.893
2023-11-18,875.077,901.226,3118.893
2023-11-19,875.427,904.699,3119.518
2023-11-20,875.427,904.699,3119.518
2023-11-21,875.427,904.699,3119.518
